"AAPL","MELI","KO","PFE","TM","expectedReturn","volatility","sharpeRatio","text"
0.164141650823913,0.32284975831584,0.303345728228014,0.184377175405391,0.0252856872268416,0.17871032998715,0.232819767530829,0.767590878912315,"AAPL:0.164<br>MELI:0.323<br>KO:0.303<br>PFE:0.184<br>TM:0.025<br>Vol: 0.233<br>Ret: 0.179<br>Sharpe: 0.768"
0.0092100382349817,0.208235829482108,0.255903484128585,0.169907522374315,0.35674312578001,0.122540686913066,0.190707886628624,0.642556996878144,"AAPL:0.009<br>MELI:0.208<br>KO:0.256<br>PFE:0.17<br>TM:0.357<br>Vol: 0.191<br>Ret: 0.123<br>Sharpe: 0.643"
0.0592223649967496,0.537605299732479,0.145313231601172,0.0462195529655002,0.211639550704099,0.218637495475288,0.308362967372858,0.709026435106658,"AAPL:0.059<br>MELI:0.538<br>KO:0.145<br>PFE:0.046<br>TM:0.212<br>Vol: 0.308<br>Ret: 0.219<br>Sharpe: 0.709"
0.0688352675926129,0.320518638485985,0.132356403849122,0.397862339522485,0.0804273505497943,0.146149514780215,0.230910160074057,0.63292803891064,"AAPL:0.069<br>MELI:0.321<br>KO:0.132<br>PFE:0.398<br>TM:0.08<br>Vol: 0.231<br>Ret: 0.146<br>Sharpe: 0.633"
0.0911674345302616,0.154624809988497,0.464004614453993,0.254384658942792,0.0358184820844568,0.123459977920596,0.181233604816158,0.681220119446576,"AAPL:0.091<br>MELI:0.155<br>KO:0.464<br>PFE:0.254<br>TM:0.036<br>Vol: 0.181<br>Ret: 0.123<br>Sharpe: 0.681"
0.0391760460035194,0.164696408441683,0.334052964129605,0.276855495867164,0.185219085558029,0.112774544824543,0.17871139727067,0.631042824055253,"AAPL:0.039<br>MELI:0.165<br>KO:0.334<br>PFE:0.277<br>TM:0.185<br>Vol: 0.179<br>Ret: 0.113<br>Sharpe: 0.631"
0.0347445300621109,0.223966603141666,0.163193827772337,0.331240329111168,0.246854709912718,0.120112361056769,0.197514317882187,0.608119767440928,"AAPL:0.035<br>MELI:0.224<br>KO:0.163<br>PFE:0.331<br>TM:0.247<br>Vol: 0.198<br>Ret: 0.12<br>Sharpe: 0.608"
0.204179513043184,0.21630972356007,0.177427726070631,0.0332623816343951,0.36882065569172,0.163900141412049,0.213323156121469,0.768318566029104,"AAPL:0.204<br>MELI:0.216<br>KO:0.177<br>PFE:0.033<br>TM:0.369<br>Vol: 0.213<br>Ret: 0.164<br>Sharpe: 0.768"
0.0132637983876747,0.333923632547059,0.183033259502204,0.0803500545348598,0.389429255028203,0.158174546308898,0.232682344558337,0.679787487138892,"AAPL:0.013<br>MELI:0.334<br>KO:0.183<br>PFE:0.08<br>TM:0.389<br>Vol: 0.233<br>Ret: 0.158<br>Sharpe: 0.68"
0.210390724312008,0.298155192844247,0.117343012524095,0.276733634201695,0.097377436117955,0.171189493065841,0.233042195056993,0.734585824785826,"AAPL:0.21<br>MELI:0.298<br>KO:0.117<br>PFE:0.277<br>TM:0.097<br>Vol: 0.233<br>Ret: 0.171<br>Sharpe: 0.735"
0.21720740818018,0.0665764642416215,0.376759084840065,0.310564783066878,0.0288922596712555,0.117973240338179,0.177153153783463,0.665939261134346,"AAPL:0.217<br>MELI:0.067<br>KO:0.377<br>PFE:0.311<br>TM:0.029<br>Vol: 0.177<br>Ret: 0.118<br>Sharpe: 0.666"
0.166290143428787,0.153142661427594,0.268949086968183,0.254425282051095,0.157192826124341,0.131573612485332,0.185003087904656,0.711196845282605,"AAPL:0.166<br>MELI:0.153<br>KO:0.269<br>PFE:0.254<br>TM:0.157<br>Vol: 0.185<br>Ret: 0.132<br>Sharpe: 0.711"
0.103175987204635,0.0857582864281291,0.22609420487122,0.300664209565711,0.284307311930304,0.100104096270095,0.17102772064802,0.585309187836938,"AAPL:0.103<br>MELI:0.086<br>KO:0.226<br>PFE:0.301<br>TM:0.284<br>Vol: 0.171<br>Ret: 0.1<br>Sharpe: 0.585"
