"date","AAPL","MELI","KO","PFE","TM"
"2019-12-19",67.7052993774414,582.549987792969,45.8541259765625,28.8128452301025,124.157165527344
"2019-12-20",67.5650634765625,592.539978027344,46.4028244018555,29.0050754547119,123.470085144043
"2019-12-23",68.6676177978516,594.150024414062,46.3521728515625,29.0716171264648,123.461418151855
"2019-12-24",68.7328872680664,594.530029296875,46.1833381652832,29.0494365692139,122.922210693359
"2019-12-26",70.0965728759766,597.239990234375,46.4450302124023,29.1159801483154,123.087440490723
"2019-12-27",70.0699844360352,599.239990234375,46.7235832214355,29.0716171264648,122.87003326416
"2019-12-30",70.4858551025391,583.849975585938,46.6560592651367,28.7684879302979,122.28734588623
"2019-12-31",71.0008544921875,571.940002441406,46.7235832214355,28.9681148529053,122.226463317871
"2020-01-02",72.620849609375,610.190002441406,46.4196968078613,28.9385280609131,123.704948425293
"2020-01-03",71.9148101806641,607.799987792969,46.1664505004883,28.7832660675049,122.409080505371
"2020-01-06",72.4878387451172,606.549987792969,46.1495780944824,28.7462940216064,122.426475524902
"2020-01-07",72.1469421386719,625,45.7950401306152,28.6501865386963,123.07006072998
"2020-01-08",73.3075103759766,633.440002441406,45.8794403076172,28.8793811798096,122.765678405762
"2020-01-09",74.8646240234375,646.429992675781,46.7151527404785,28.7537002563477,122.200355529785
"2020-01-10",75.0338592529297,669.47998046875,46.8755378723145,29.1973152160645,121.521995544434
"2020-01-13",76.6369171142578,691.099975585938,47.3820304870605,29.138162612915,122.243850708008
"2020-01-14",75.6020584106445,652.070007324219,47.2722854614258,29.6261444091797,122.078628540039
"2020-01-15",75.2780685424805,659.97998046875,47.8631858825684,30.0697593688965,121.200210571289
"2020-01-16",76.2210388183594,666.460021972656,47.9644813537598,30.0253944396973,121.843795776367
"2020-01-17",77.0648803710938,673.010009765625,48.0657806396484,29.9514541625977,121.791610717773
"2020-01-21",76.5426330566406,658.460021972656,48.259937286377,29.8257617950439,123.826698303223
"2020-01-22",76.8158645629883,663.150024414062,48.6313705444336,29.7148590087891,123.113548278809
"2020-01-23",77.185791015625,663.330017089844,48.8170852661133,30.099328994751,124.418067932129
"2020-01-24",76.9633407592773,660.580017089844,48.6904602050781,29.4412956237793,124.157165527344
"2020-01-27",74.7002029418945,653.859985351562,48.5216293334961,29.692684173584,122.678680419922
"2020-01-28",76.8134155273438,674.719970703125,48.1248779296875,28.1991767883301,124.000640869141
"2020-01-29",78.4213104248047,668.609985351562,48.1248779296875,27.785135269165,123.104850769043
"2020-01-30",78.3076705932617,671.080017089844,49.6865539550781,27.6880359649658,122.696067810059
"2020-01-31",74.8356094360352,663,49.2982482910156,27.8150119781494,120.747970581055
"2020-02-03",74.6300811767578,677.97998046875,49.4501838684082,28.0166778564453,120.817543029785
"2020-02-04",77.0939178466797,709.859985351562,49.6696701049805,28.1511268615723,122.583045959473
"2020-02-05",77.7225646972656,675.840026855469,49.6781158447266,28.5096378326416,123.252685546875
"2020-02-06",78.6316680908203,671,49.7962989807129,28.5768547058105,125.10514831543
"2020-02-07",77.5628509521484,646.02001953125,49.9651260375977,28.4200115203857,123.791877746582
"2020-02-10",77.9312438964844,658.22998046875,50.4378433227539,28.2407531738281,122.87003326416
"2020-02-11",77.4610443115234,651.619995117188,50.3027839660645,28.4498825073242,123.591865539551
